SR_NO,VOLTAGE,CURRENT,POWER,MODULE_TEMP,AMBIENT_TEMP,IR
7429,10.99,0.07,0.78,422,403,33
7430,10.99,0.03,0.35,423,403,33
7431,10.96,0.08,0.89,422,403,33
7432,10.99,0.08,0.89,422,403,33
7433,10.96,0.08,0.89,424,403,33
7434,10.99,0.1,1.11,422,403,33
7435,10.99,0.05,0.56,422,403,33
7436,10.99,0.08,0.89,421,403,33
7437,10.99,0.02,0.24,421,403,33
7438,10.96,0.03,0.35,422,403,34
7439,10.96,0.09,1,421,403,33
7440,10.96,0.03,0.35,421,403,33
7441,10.99,0.07,0.78,421,403,32
7442,10.96,0.09,1,422,403,33
7443,10.99,0.09,1,421,403,32
7444,10.99,0.02,0.24,423,403,32
7445,10.96,0.04,0.46,422,403,32
7446,10.96,0.02,0.24,422,403,32
7447,10.94,0.1,1.1,422,403,33
7448,10.94,0.02,0.24,423,403,32
7449,10.94,0.04,0.45,422,403,34
7450,10.96,0.07,0.78,421,403,32
7451,10.94,0.08,0.89,422,403,33
7452,10.91,0.08,0.88,422,403,32
7453,10.96,0.08,0.89,423,403,33
7454,10.96,0.1,1.11,421,403,33
7455,10.94,0.04,0.45,421,403,33
7456,10.94,0.05,0.56,423,403,33
7457,10.94,0.05,0.56,422,403,32
7458,10.89,0.08,0.88,421,403,33
7459,10.91,0.08,0.88,422,403,32
7460,10.91,0.04,0.45,423,403,31
7461,10.94,0.09,0.99,421,403,32
7462,10.94,0.05,0.56,421,403,32
7463,10.91,0.06,0.67,422,403,33
7464,10.91,0.06,0.67,422,403,31
7465,10.94,0.1,1.1,423,404,33
7466,10.94,0.08,0.89,423,403,32
7467,10.94,0.06,0.67,423,404,33
7468,10.96,0.07,0.78,422,404,33
7469,10.94,0.08,0.89,421,403,33
7470,10.96,0.05,0.56,424,403,33
7471,10.99,0.08,0.89,422,403,33
7472,10.96,0.05,0.56,421,403,34
7473,10.99,0.02,0.24,424,403,32
7474,10.91,0.1,1.1,422,403,33
7475,10.94,0.05,0.56,420,403,32
7476,10.96,0.05,0.56,422,403,33
7477,10.96,0.09,1,423,403,34
7478,10.94,0.04,0.45,422,403,33
7479,10.94,0.07,0.78,422,403,32
7480,10.91,0.09,0.99,423,403,31
7481,10.89,0.06,0.67,422,403,31
7482,10.86,0.07,0.77,423,403,33
7483,10.89,0.05,0.56,422,403,33
7484,10.89,0.1,1.1,422,403,32
7485,10.89,0.04,0.45,422,404,32
7486,10.86,0.05,0.56,422,403,31
7487,10.84,0.05,0.56,422,403,32
7488,10.84,0.08,0.88,422,403,31
7489,10.89,0.03,0.34,421,403,31
7490,10.86,0.03,0.34,422,403,32
7491,10.86,0,0.02,423,403,32
7492,10.89,0.05,0.56,422,403,33
7493,10.89,0.07,0.77,422,403,32
7494,10.86,0.06,0.67,423,402,32
7495,10.86,0.05,0.56,423,403,31
7496,10.86,0.04,0.45,423,402,31
7497,10.86,0.08,0.88,422,402,33
7498,10.82,0.09,0.98,423,402,31
7499,10.84,0.06,0.66,422,403,31
7500,10.84,0.09,0.99,422,403,32
7501,10.86,0.06,0.67,422,403,32
7502,10.82,0.08,0.88,422,404,31
7503,10.82,0.04,0.45,421,403,31
7504,10.84,0.06,0.66,422,403,31
7505,10.86,0.03,0.34,423,403,31
7506,10.84,0.04,0.45,422,403,31
7507,10.86,0.07,0.77,423,402,31
7508,10.86,0.05,0.56,422,403,32
7509,10.84,0.03,0.34,421,403,32
7510,10.82,0.06,0.66,422,403,32
7511,10.82,0.05,0.56,421,403,32
7512,10.82,0.07,0.77,423,403,32
7513,10.84,0.07,0.77,423,403,31
7514,10.84,0.04,0.45,421,403,31
7515,10.82,0.03,0.34,423,403,32
7516,10.84,0.05,0.56,423,403,33
7517,10.86,0.06,0.67,423,403,32
7518,10.84,0.07,0.77,420,403,32
7519,10.84,0.08,0.88,422,404,31
7520,10.82,0.08,0.88,423,403,31
7521,10.82,0.08,0.88,422,403,31
7522,10.86,0.04,0.45,422,403,31
7523,10.84,0.1,1.09,422,403,31
7524,10.86,0.08,0.88,422,403,32
7525,10.91,0.02,0.24,423,404,32
7526,10.91,0.04,0.45,422,404,33
7527,10.89,0.08,0.88,422,404,34
7528,10.91,0.06,0.67,423,404,33
7529,10.82,0.1,1.09,421,405,34
7530,10.84,0.07,0.77,423,405,33
7531,10.84,0.06,0.66,422,406,34
7532,10.86,0.05,0.56,423,405,34
7533,10.96,0.07,0.78,423,406,34
7534,10.94,0.05,0.56,422,406,33
7535,10.86,0.08,0.88,422,406,34
7536,10.82,0.08,0.88,422,406,33
7537,10.79,0.03,0.34,422,406,32
7538,10.72,0.07,0.76,423,406,30
7539,10.74,0.06,0.66,424,406,31
7540,10.72,0.07,0.76,422,406,31
7541,10.74,0.05,0.55,423,406,31
7542,10.74,0.02,0.23,422,406,30
7543,10.72,0.08,0.87,424,406,30
7544,10.77,0.05,0.55,423,406,33
7545,10.77,0.09,0.98,423,406,32
7546,10.77,0.05,0.55,424,405,32
7547,10.79,0.02,0.23,422,406,31
7548,10.77,0.04,0.45,422,405,31
7549,10.72,0.06,0.66,421,405,31
7550,10.74,0.08,0.87,422,405,31
7551,10.79,0.07,0.77,422,405,32
7552,10.82,0.07,0.77,423,405,33
7553,10.79,0.05,0.55,423,405,33
7554,10.79,0.02,0.23,424,405,32
7555,10.79,0.09,0.98,423,405,32
7556,10.82,0.07,0.77,424,404,32
7557,10.82,0.05,0.56,424,405,33
7558,10.84,0.06,0.66,422,405,33
7559,10.82,0.05,0.56,423,404,33
7560,10.82,0.04,0.45,423,404,32
7561,10.84,0.05,0.56,422,404,32
7562,10.82,0.04,0.45,423,405,32
7563,10.79,0.09,0.98,422,404,33
7564,10.82,0.03,0.34,423,404,33
7565,10.79,0.1,1.09,423,404,33
7566,10.84,0.02,0.24,422,404,32
7567,10.82,0.04,0.45,422,404,33
7568,10.82,0.08,0.88,423,404,32
7569,10.82,0.05,0.56,424,404,32
7570,10.79,0.02,0.23,422,404,32
7571,10.79,0.07,0.77,425,404,32
7572,10.82,0.06,0.66,423,403,33
7573,10.79,0.1,1.09,423,404,32
7574,10.82,0.04,0.45,422,403,32
7575,10.82,0.07,0.77,422,403,33
7576,10.79,0.05,0.55,423,403,32
7577,10.79,0.08,0.87,420,403,33
7578,10.82,0.08,0.88,422,403,32
7579,10.82,0.03,0.34,423,403,32
7580,10.82,0.05,0.56,424,403,32
7581,10.79,0.09,0.98,422,403,32
7582,10.82,0.04,0.45,421,403,32
7583,10.84,0.07,0.77,421,403,32
7584,10.82,0.05,0.56,422,403,33
7585,10.77,0.07,0.77,423,403,33
7586,10.79,0.02,0.23,422,402,32
7587,10.77,0.05,0.55,423,402,33
7588,10.77,0.02,0.23,422,402,31
7589,10.82,0.04,0.45,422,402,32
7590,10.79,0.08,0.87,422,402,32
7591,10.82,0.07,0.77,422,402,33
7592,10.84,0.07,0.77,421,402,32
7593,10.86,0.06,0.67,422,402,31
7594,10.84,0.05,0.56,422,402,32
7595,10.84,0.05,0.56,422,402,31
7596,10.84,0.06,0.66,422,402,31
7597,10.79,0.1,1.09,422,402,32
7598,10.79,0.07,0.77,420,402,32
7599,10.79,0.04,0.45,421,402,32
7600,10.79,0.1,1.09,421,402,33
7601,10.79,0.08,0.87,422,402,31
7602,10.79,0.08,0.87,422,402,32
7603,10.79,0.04,0.45,423,402,33
7604,10.82,0.1,1.09,421,402,33
7605,10.79,0.09,0.98,421,402,32
7606,10.84,0.07,0.77,423,402,33
7607,10.82,0.06,0.66,421,402,31
7608,10.82,0.03,0.34,423,402,33
7609,10.79,0.06,0.66,421,401,34
7610,10.82,0.08,0.88,421,401,32
7611,10.79,0.08,0.87,422,402,31
7612,10.79,0.09,0.98,421,402,31
7613,10.82,0.06,0.66,421,402,32
7614,10.82,0.06,0.66,421,402,31
7615,10.82,0.07,0.77,422,402,32
7616,10.82,0.01,0.13,423,402,34
7617,10.79,0.09,0.98,422,402,31
7618,10.84,0.07,0.77,422,401,31
7619,10.82,0.08,0.88,423,402,33
7620,10.84,0.04,0.45,423,402,34
7621,10.82,0.07,0.77,421,401,33
7622,10.77,0.08,0.87,422,401,32
7623,10.77,0.05,0.55,421,402,32
7624,10.79,0.07,0.77,422,401,32
7625,10.79,0.06,0.66,422,401,33
7626,10.79,0.04,0.45,422,401,33
7627,10.77,0.03,0.34,421,402,31
7628,10.79,0.06,0.66,424,402,32
7629,10.84,0.05,0.56,422,401,31
7630,10.82,0.06,0.66,422,402,31
7631,10.79,0.06,0.66,422,402,32
7632,10.77,0.08,0.87,422,401,33
7633,10.82,0.1,1.09,420,401,32
7634,10.79,0.05,0.55,423,402,32
7635,10.82,0.07,0.77,421,401,32
7636,10.79,0.07,0.77,423,401,31
7637,10.84,0.07,0.77,422,402,31
7638,10.79,0.03,0.34,422,402,33
7639,10.79,0.09,0.98,421,401,31
7640,10.79,0.07,0.77,422,401,32
7641,10.82,0.01,0.13,423,401,32
7642,10.79,0.06,0.66,421,401,31
7643,10.79,0.08,0.87,422,402,32
7644,10.77,0.09,0.98,421,402,32
7645,10.77,0.08,0.87,422,401,31
7646,10.74,0.08,0.87,423,401,31
7647,10.69,0.07,0.76,423,401,30
7648,10.72,0.08,0.87,421,402,32
7649,10.74,0.04,0.45,420,402,30
7650,10.79,0.08,0.87,422,401,32
7651,10.77,0.07,0.77,422,401,33
7652,10.74,0.03,0.34,422,401,31
7653,10.74,0.1,1.08,422,401,32
7654,10.74,0.06,0.66,421,401,32
7655,10.74,0.1,1.08,421,401,32
7656,10.79,0.09,0.98,421,401,32
7657,10.74,0.1,1.08,423,401,31
7658,10.74,0.02,0.23,421,401,31
7659,10.74,0.06,0.66,420,401,32
7660,10.74,0.05,0.55,421,401,31
7661,10.74,0.03,0.34,422,402,32
7662,10.69,0.03,0.34,421,402,31
7663,10.69,0.04,0.44,422,401,32
7664,10.72,0.05,0.55,420,402,30
7665,10.72,0.07,0.76,422,402,32
7666,10.77,0.03,0.34,423,401,31
7667,10.79,0.04,0.45,423,402,32
7668,10.79,0.05,0.55,421,402,31
7669,10.74,0.08,0.87,421,402,34
7670,10.77,0.07,0.77,421,402,32
7671,10.77,0.04,0.45,420,401,33
7672,10.77,0.09,0.98,421,402,32
7673,10.74,0.06,0.66,423,401,32
7674,10.77,0.05,0.55,421,401,32
7675,10.77,0.04,0.45,421,401,31
7676,10.74,0.07,0.76,422,401,31
7677,10.74,0.05,0.55,422,401,30
7678,10.74,0.06,0.66,421,401,31
7679,10.72,0.04,0.44,421,401,32
7680,10.72,0.06,0.66,422,401,32
7681,10.69,0.07,0.76,420,401,32
7682,10.72,0.02,0.23,420,402,31
7683,10.72,0.1,1.08,422,401,32
7684,10.72,0.07,0.76,423,401,31
7685,10.69,0.07,0.76,422,401,32
7686,10.72,0.04,0.44,422,401,32
7687,10.69,0.04,0.44,422,401,32
7688,10.74,0.09,0.98,420,401,31
7689,10.72,0.04,0.44,421,401,33
7690,10.74,0.04,0.45,422,401,32
7691,10.72,0.05,0.55,422,401,32
7692,10.72,0.07,0.76,420,401,31
7693,10.72,0.06,0.66,421,401,32
7694,10.74,0.07,0.76,421,400,31
7695,10.72,0.05,0.55,422,401,30
7696,10.72,0.04,0.44,422,400,32
7697,10.72,0.07,0.76,421,401,32
7698,10.72,0.04,0.44,421,401,31
7699,10.77,0.04,0.45,421,400,31
7700,10.77,0.08,0.87,424,401,30
7701,10.74,0.08,0.87,420,401,31
7702,10.74,0.05,0.55,422,401,32
7703,10.77,0.06,0.66,421,401,33
7704,10.79,0.06,0.66,421,401,31
7705,10.84,0.1,1.09,421,401,31
7706,10.79,0.05,0.55,420,401,31
7707,10.74,0.03,0.34,420,401,32
7708,10.77,0.09,0.98,420,401,31
7709,10.74,0.09,0.98,421,401,32
7710,10.77,0.07,0.77,422,401,32
7711,10.72,0.06,0.66,423,401,34
7712,10.72,0.08,0.87,420,401,31
7713,10.74,0.1,1.08,421,401,32
7714,10.77,0.08,0.87,420,401,32
7715,10.74,0.07,0.76,421,401,32
7716,10.69,0.07,0.76,421,401,33
7717,10.72,0.07,0.76,419,400,32
7718,10.72,0.06,0.66,421,401,31
7719,10.74,0.05,0.55,420,401,32
7720,10.72,0.11,1.19,423,400,31
7721,10.72,0.04,0.44,420,401,33
7722,10.72,0.07,0.76,423,401,31
7723,10.69,0.07,0.76,420,400,31
7724,10.69,0.03,0.34,424,400,32
7725,10.69,0.09,0.97,422,401,33
7726,10.74,0.06,0.66,421,401,32
7727,10.77,0.06,0.66,420,401,33
7728,10.74,0.05,0.55,421,400,31
7729,10.72,0.05,0.55,421,401,33
7730,10.72,0.02,0.23,422,401,31
7731,10.69,0.1,1.08,422,401,33
7732,10.69,0.06,0.66,422,401,32
7733,10.67,0.08,0.86,422,401,32
7734,10.69,0.01,0.13,422,401,31
7735,10.69,0.03,0.34,420,401,32
7736,10.72,0.08,0.87,421,401,32
7737,10.69,0.09,0.97,421,401,32
7738,10.77,0.05,0.55,421,401,32
7739,10.77,0.06,0.66,423,400,32
7740,10.77,0.06,0.66,420,400,32
7741,10.74,0.05,0.55,421,400,31
7742,10.72,0.03,0.34,421,400,32
7743,10.69,0.06,0.66,420,401,34
7744,10.72,0.09,0.97,421,400,32
7745,10.72,0.05,0.55,421,401,31
7746,10.72,0.09,0.97,422,400,31
7747,10.72,0.07,0.76,421,401,31
7748,10.72,0.07,0.76,422,401,32
7749,10.69,0.05,0.55,422,401,31
7750,10.62,0.07,0.76,421,401,32
7751,10.64,0.06,0.65,421,401,31
7752,10.62,0.04,0.44,422,401,31
7753,10.62,0.08,0.86,420,400,32
7754,10.6,0.07,0.75,422,400,33
7755,10.62,0.08,0.86,421,400,31
7756,10.64,0.06,0.65,420,400,33
7757,10.64,0.06,0.65,422,401,31
7758,10.64,0.07,0.76,420,400,30
7759,10.67,0.07,0.76,422,400,31
7760,10.69,0.08,0.87,422,400,31
7761,10.67,0.04,0.44,421,400,31
7762,10.67,0.1,1.08,423,400,30
7763,10.67,0.12,1.29,421,400,32
7764,10.64,0.08,0.86,421,400,30
7765,10.62,0.05,0.55,422,400,30
7766,10.62,0.09,0.97,422,400,31
7767,10.64,0.05,0.55,420,400,31
7768,10.62,0.09,0.97,422,401,30
7769,10.64,0.07,0.76,422,401,32
7770,10.6,0.06,0.65,420,400,32
7771,10.64,0.04,0.44,422,401,32
7772,10.62,0.04,0.44,422,401,33
7773,10.62,0.04,0.44,421,400,32
7774,10.64,0.06,0.65,423,401,31
7775,10.64,0.07,0.76,422,401,33
7776,10.62,0.05,0.55,421,401,32
7777,10.64,0.04,0.44,420,401,32
7778,10.62,0.1,1.07,421,401,32
7779,10.62,0.1,1.07,422,401,32
7780,10.6,0.03,0.34,420,401,32
7781,10.62,0.09,0.97,422,401,31
7782,10.62,0.07,0.76,421,401,32
7783,10.64,0.02,0.23,420,401,31
7784,10.62,0.05,0.55,422,401,32
7785,10.64,0.07,0.76,421,401,32
7786,10.62,0.04,0.44,421,401,30
7787,10.62,0.08,0.86,422,401,31
7788,10.6,0,0.02,420,401,31
7789,10.6,0.1,1.07,421,401,32
7790,10.6,0.05,0.54,421,401,32
7791,10.62,0.05,0.55,420,401,31
7792,10.64,0.07,0.76,422,401,31
7793,10.62,0.06,0.65,420,400,30
7794,10.62,0.08,0.86,422,401,31
7795,10.62,0.07,0.76,421,401,32
7796,10.64,0.05,0.55,420,401,33
7797,10.62,0.02,0.23,423,401,32
7798,10.62,0.05,0.55,420,401,31
7799,10.57,0.05,0.54,421,400,31
7800,10.6,0.08,0.86,422,401,30
7801,10.57,0.09,0.96,423,401,32
7802,10.57,0.09,0.96,421,401,32
7803,10.57,0.04,0.44,421,401,31
7804,10.57,0.02,0.23,422,402,32
7805,10.55,0.03,0.33,421,402,31
7806,10.5,0.06,0.64,421,402,31
7807,10.57,0.02,0.23,421,402,31
7808,10.57,0.05,0.54,421,402,30
7809,10.57,0.04,0.44,420,402,30
7810,10.6,0.05,0.54,421,402,31
7811,10.6,0.05,0.54,422,402,31
7812,10.57,0.05,0.54,420,402,32
7813,10.62,0.08,0.86,421,401,31
7814,10.62,0.08,0.86,420,402,32
7815,10.6,0.09,0.96,421,401,32
7816,10.6,0.05,0.54,422,402,31
7817,10.6,0.03,0.34,421,402,31
7818,10.57,0.03,0.33,422,402,32
7819,10.6,0.08,0.86,422,401,31
7820,10.6,0.07,0.75,421,401,31
7821,10.6,0.05,0.54,422,401,32
7822,10.55,0.11,1.17,420,402,31
7823,10.55,0.05,0.54,422,401,30
7824,10.55,0.05,0.54,420,402,31
7825,10.57,0.04,0.44,421,401,32
7826,10.52,0.03,0.33,424,401,31
7827,10.57,0.06,0.65,420,401,32
7828,10.55,0.07,0.75,422,401,30
7829,10.52,0.02,0.23,421,402,30
7830,10.55,0.05,0.54,421,402,31
7831,10.55,0.04,0.44,422,401,31
7832,10.55,0.08,0.85,421,401,31
7833,10.52,0.06,0.64,421,401,32
7834,10.52,0.04,0.44,421,402,31
7835,10.55,0.05,0.54,422,402,30
7836,10.55,0.07,0.75,423,401,31
7837,10.55,0.08,0.85,420,401,30
7838,10.52,0.07,0.75,421,401,32
7839,10.55,0.07,0.75,421,402,30
7840,10.55,0.04,0.44,421,402,31
7841,10.52,0.05,0.54,422,401,30
7842,10.52,0.03,0.33,422,402,30
7843,10.47,0.07,0.75,422,402,31
7844,10.5,0.1,1.06,421,401,32
7845,10.5,0.07,0.75,420,401,31
7846,10.55,0.03,0.33,421,401,30
7847,10.5,0.09,0.95,423,401,31
7848,10.38,0.06,0.64,420,401,32
7849,10.38,0.04,0.43,421,401,31
7850,10.45,0.07,0.74,420,401,31
7851,10.45,0.03,0.33,421,401,32
7852,10.45,0.04,0.43,420,401,30
7853,10.42,0.03,0.33,422,401,31
7854,10.45,0.04,0.43,422,401,32
7855,10.45,0.04,0.43,424,401,31
7856,10.47,0.09,0.95,422,401,30
7857,10.45,0.08,0.85,422,401,31
7858,10.45,0.09,0.95,421,402,32
7859,10.42,0.06,0.64,421,401,30
7860,10.42,0.07,0.74,421,401,31
7861,10.38,0.01,0.12,422,401,29
7862,10.38,0.05,0.53,422,401,30
7863,10.35,0.08,0.84,422,401,31
7864,10.38,0.04,0.43,421,401,30
7865,10.33,0.02,0.22,423,401,30
7866,10.25,0.07,0.73,422,401,29
7867,10.25,0.05,0.53,420,401,29
7868,10.25,0.05,0.53,422,401,28
7869,10.28,0.03,0.33,421,401,29
7870,10.28,0.02,0.22,421,401,29
7871,10.3,0.04,0.43,421,401,30
7872,10.3,0.09,0.94,420,401,30
7873,10.33,0.03,0.33,423,401,30
7874,10.33,0.07,0.74,423,401,30
7875,10.3,0.05,0.53,422,401,30
7876,10.28,0.04,0.43,421,401,28
7877,10.28,0.06,0.63,421,401,31
7878,10.25,0.05,0.53,422,401,28
7879,10.3,0.05,0.53,422,401,30
7880,10.28,0.05,0.53,421,401,31
7881,10.28,0.11,1.14,423,401,30
7882,10.3,0.09,0.94,422,401,29
7883,10.3,0.06,0.63,422,401,30
7884,10.33,0.07,0.74,422,401,28
7885,10.3,0.05,0.53,422,401,30
7886,10.3,0.09,0.94,422,401,30
7887,10.3,0.03,0.33,421,401,30
7888,10.35,0.04,0.43,421,401,28
7889,10.3,0.05,0.53,423,401,30
7890,10.33,0.06,0.63,421,401,29
7891,10.3,0.02,0.22,421,401,28
7892,10.33,0.06,0.63,421,401,30
7893,10.3,0.07,0.73,422,401,29
7894,10.33,0.06,0.63,420,401,30
7895,10.35,0.04,0.43,421,401,29
7896,10.35,0.07,0.74,420,401,29
7897,10.33,0.1,1.04,420,401,30
7898,10.33,0.08,0.84,422,401,31
7899,10.3,0.07,0.73,422,401,29
7900,10.28,0.07,0.73,422,401,30
7901,10.33,0.07,0.74,424,401,29
7902,10.3,0.11,1.14,423,401,30
7903,10.3,0.05,0.53,422,402,30
7904,10.35,0.07,0.74,423,401,30
7905,10.35,0.04,0.43,421,401,31
7906,10.35,0.05,0.53,421,401,30
7907,10.3,0.02,0.22,422,400,31
7908,10.3,0.03,0.33,420,401,31
7909,10.33,0.07,0.74,422,401,29
7910,10.35,0.08,0.84,420,401,30
7911,10.3,0.06,0.63,421,401,30
7912,10.33,0.04,0.43,421,401,29
7913,10.33,0.06,0.63,422,401,31
7914,10.33,0.03,0.33,422,401,30
7915,10.35,0.04,0.43,422,401,29
7916,10.35,0.04,0.43,423,401,29
7917,10.33,0.03,0.33,422,401,30
7918,10.35,0.05,0.53,423,401,30
7919,10.35,0.05,0.53,422,401,30
7920,10.33,0.09,0.94,421,401,29
7921,10.33,0.1,1.04,422,401,29
7922,10.3,0.07,0.73,424,401,30
7923,10.3,0.06,0.63,423,401,30
7924,10.33,0.08,0.84,422,401,30
7925,10.33,0.06,0.63,422,402,29
7926,10.33,0.06,0.63,423,401,31
7927,10.3,0.06,0.63,422,402,29
7928,10.35,0.06,0.63,421,402,31
7929,10.35,0.05,0.53,422,402,29
7930,10.38,0.06,0.64,422,402,29
7931,10.38,0.06,0.64,423,403,29
7932,10.33,0.04,0.43,422,403,31
7933,10.3,0.08,0.84,424,402,29
7934,10.3,0.07,0.73,424,402,28
7935,10.33,0.1,1.04,423,402,29
7936,10.33,0.03,0.33,421,402,29
7937,10.35,0.03,0.33,423,402,30
7938,10.35,0.07,0.74,423,402,30
7939,10.3,0.05,0.53,421,402,30
7940,10.3,0.06,0.63,421,403,29
7941,10.33,0.09,0.94,423,402,30
7942,10.33,0.05,0.53,422,402,30
7943,10.35,0.07,0.74,424,403,31
7944,10.28,0.07,0.73,423,402,29
7945,10.3,0.04,0.43,422,402,29
7946,10.33,0.07,0.74,423,403,30
7947,10.33,0.1,1.04,422,402,31
7948,10.3,0.05,0.53,423,402,31
7949,10.33,0.03,0.33,423,402,29
7950,10.3,0.08,0.84,421,402,29
7951,10.3,0.06,0.63,425,402,30
7952,10.3,0.06,0.63,422,402,29
7953,10.33,0.06,0.63,423,402,29
7954,10.35,0.05,0.53,421,402,29
7955,10.33,0.06,0.63,422,402,30
7956,10.35,0.05,0.53,422,402,30
7957,10.35,0.02,0.23,422,402,31
7958,10.3,0.1,1.04,423,402,29
7959,10.28,0.1,1.04,421,402,30
7960,10.28,0.05,0.53,421,402,30
7961,10.28,0.05,0.53,421,402,30
7962,10.3,0.06,0.63,422,402,31
7963,10.35,0.02,0.23,423,402,31
7964,10.33,0.03,0.33,422,403,31
7965,10.3,0.07,0.73,421,403,29
7966,10.33,0.08,0.84,422,402,30
7967,10.33,0.06,0.63,421,403,31
7968,10.35,0.03,0.33,422,403,31
7969,10.35,0.09,0.94,422,403,30
7970,10.35,0.05,0.53,423,403,32
7971,10.35,0.04,0.43,420,402,30
7972,10.35,0.08,0.84,420,403,31
7973,10.35,0.01,0.12,422,403,30
7974,10.33,0.07,0.74,423,403,30
7975,10.35,0.05,0.53,422,403,31
7976,10.35,0.12,1.25,423,403,32
7977,10.38,0.05,0.53,422,403,30
7978,10.3,0.1,1.04,422,402,31
7979,10.33,0.1,1.04,422,402,32
7980,10.33,0.04,0.43,421,402,30
7981,10.35,0.06,0.63,423,402,32
7982,10.38,0.03,0.33,422,402,30
7983,10.35,0.05,0.53,422,403,29
7984,10.35,0.07,0.74,421,403,30
7985,10.35,0.02,0.23,422,403,30
7986,10.35,0.06,0.63,423,402,30
7987,10.35,0.06,0.63,422,403,31
7988,10.35,0.06,0.63,422,403,31
7989,10.35,0.07,0.74,423,403,30
7990,10.33,0.06,0.63,422,402,30
7991,10.38,0.06,0.64,422,403,31
7992,10.35,0.06,0.63,421,402,32
7993,10.38,0.05,0.53,421,403,30
7994,10.38,0.07,0.74,421,402,31
7995,10.33,0.09,0.94,421,402,32
7996,10.35,0.09,0.94,423,403,31
7997,10.33,0.03,0.33,421,403,30
7998,10.33,0.06,0.63,424,402,31
7999,10.35,0.04,0.43,421,403,31
8000,10.33,0.06,0.63,422,403,31
8001,10.33,0.05,0.53,422,403,31
8002,10.35,0.05,0.53,423,403,31
8003,10.4,0.05,0.53,421,403,31
8004,10.4,0.1,1.05,422,403,31
8005,10.4,0.06,0.64,422,403,32
8006,10.38,0.05,0.53,422,403,30
8007,10.38,0.06,0.64,423,403,31
8008,10.33,0.08,0.84,423,403,32
8009,10.35,0.07,0.74,422,403,31
8010,10.4,0.07,0.74,423,403,30
8011,10.38,0.09,0.94,424,403,30
8012,10.28,0.05,0.53,423,403,30
8013,10.25,0.06,0.63,421,403,31
8014,10.3,0.05,0.53,422,403,30
8015,10.33,0.04,0.43,423,403,30
8016,10.38,0.06,0.64,421,403,29
8017,10.33,0.08,0.84,423,403,29
8018,10.25,0.04,0.43,422,403,32
8019,10.28,0.04,0.43,423,403,31
8020,10.33,0.04,0.43,422,403,30
8021,10.35,0.05,0.53,423,403,32
8022,10.33,0.06,0.63,422,403,30
8023,10.33,0.06,0.63,423,403,29
8024,10.3,0.04,0.43,422,403,29
8025,10.3,0.07,0.73,422,402,29
8026,10.33,0.08,0.84,420,402,30
8027,10.38,0.06,0.64,423,402,30
8028,10.4,0.06,0.64,424,402,30
8029,10.38,0.07,0.74,423,402,30
8030,10.35,0.03,0.33,421,402,30
8031,10.3,0.06,0.63,423,402,32
8032,10.33,0.03,0.33,420,402,30
8033,10.3,0.08,0.84,421,402,30
8034,10.28,0.06,0.63,421,402,30
8035,10.3,0.04,0.43,421,402,30
8036,10.33,0.07,0.74,422,402,30
8037,10.33,0.04,0.43,422,402,30
8038,10.33,0.04,0.43,421,402,31
8039,10.28,0.03,0.33,423,402,30
8040,10.3,0.08,0.84,422,402,29
8041,10.28,0.06,0.63,423,401,32
8042,10.28,0.08,0.83,423,402,31
8043,10.33,0.02,0.22,420,401,30
8044,10.3,0.04,0.43,423,402,30
8045,10.25,0.04,0.43,421,401,30
8046,10.28,0.12,1.24,423,401,30
8047,10.25,0.06,0.63,424,401,29
8048,10.25,0.04,0.43,422,402,30
8049,10.28,0.06,0.63,422,401,29
8050,10.25,0.09,0.93,423,401,30
8051,10.23,0.06,0.63,420,401,30
8052,10.25,0.01,0.12,422,401,30
8053,10.3,0.04,0.43,422,401,31
8054,10.28,0.05,0.53,423,402,31
8055,10.28,0.08,0.83,422,402,30
8056,10.25,0.03,0.32,422,402,31
8057,10.28,0.09,0.93,420,401,30
8058,10.25,0.07,0.73,422,401,31
8059,10.25,0.06,0.63,424,401,31
8060,10.25,0.04,0.43,424,401,32
8061,10.28,0.1,1.04,423,401,31
8062,10.3,0.07,0.73,422,401,31
8063,10.28,0.04,0.43,424,401,31
8064,10.3,0.04,0.43,422,401,31
8065,10.28,0.09,0.93,423,401,29
8066,10.25,0.04,0.43,422,401,30
8067,10.25,0.03,0.32,422,401,31
8068,10.25,0.06,0.63,420,401,32
8069,10.25,0.07,0.73,422,401,31
8070,10.23,0.05,0.53,422,401,31
8071,10.23,0.06,0.63,423,401,31
8072,10.25,0.07,0.73,423,401,32
8073,10.28,0.07,0.73,421,401,30
8074,10.28,0.07,0.73,420,401,31
8075,10.25,0.05,0.53,423,401,30
8076,10.25,0.09,0.93,422,401,29
8077,10.28,0.07,0.73,422,401,30
8078,10.25,0.08,0.83,421,401,30
8079,10.28,0.06,0.63,422,401,30
8080,10.28,0.05,0.53,423,401,31
8081,10.28,0.05,0.53,423,401,32
8082,10.25,0.06,0.63,423,402,31
8083,10.23,0.05,0.53,423,401,30
8084,10.23,0.07,0.73,421,401,30
8085,10.23,0.07,0.73,423,401,32
8086,10.23,0.08,0.83,424,402,31
8087,10.23,0.04,0.42,422,401,30
8088,10.21,0.07,0.73,422,402,31
8089,10.21,0.05,0.52,423,401,31
8090,10.23,0.05,0.53,422,401,31
8091,10.21,0.07,0.73,423,401,29
8092,10.21,0.04,0.42,422,401,32
